outcome	exposure	method	nsnp	b	se	pval	OR	UCI	LCI	study	FDR
AVS (Chen)	CDKN2D  (deCODE)	Wald ratio	1	0.183884428362801	0.340712399734674	0.5894	1.20187691218692	2.34358247732984	0.616367516834214	deCODE	0.964245561192137
AVS (Chen)	BOLA3  (deCODE)	Wald ratio	1	0.275875573542914	0.125720656641306	0.02821	1.3176838990876	1.68588063707807	1.02990141753096	deCODE	0.626903073770492
AVS (Chen)	MYDGF  (deCODE)	Wald ratio	1	0.0529433965970011	0.271873336019744	0.8456	1.05436996250235	1.79645474246706	0.618827734174104	deCODE	0.988817859516951
AVS (Chen)	GFRAL  (deCODE)	Inverse variance weighted	2	0.215840515196133	0.103793852851025	0.0375703578741936	1.24090445781431	1.5208607641575	1.01248181931792	deCODE	0.637780828491314
AVS (Chen)	C9  (deCODE)	Inverse variance weighted	2	0.248643562235018	0.138118828638245	0.0718267246379832	1.28228489684164	1.68094555655196	0.978172404370406	deCODE	0.680290073126143
AVS (Chen)	MSR1  (deCODE)	Inverse variance weighted	2	-0.0814387136444249	0.0481343728766787	0.09066437572893	0.921789201223546	1.01298828161015	0.838800751121962	deCODE	0.704423967448117
AVS (Chen)	DCTD  (deCODE)	Wald ratio	1	0.199256702912799	0.169041495048202	0.2385	1.22049523037089	1.6999146317902	0.876284361285471	deCODE	0.83037983816588
AVS (Chen)	PPIC  (deCODE)	Inverse variance weighted	2	0.161734392217071	0.0408926348751321	7.65031776996423e-05	1.17554796516259	1.27364638594809	1.085005252356	deCODE	0.0438533215280505
AVS (Chen)	IRF2  (deCODE)	Wald ratio	1	0.652486620812644	0.295961830688975	0.02748	1.92030997978416	3.43003960913189	1.07508683242055	deCODE	0.626903073770492
AVS (Chen)	KLK7  (deCODE)	Inverse variance weighted	2	-0.0319852325746001	0.0477064955416174	0.502565457842378	0.968520884533503	1.06345123222932	0.882064616927614	deCODE	0.936632723573539
AVS (Chen)	SHBG  (deCODE)	Inverse variance weighted	2	-0.047280496164828	0.0779598766528392	0.54420125210941	0.953819817263818	1.1112892880812	0.818663739102563	deCODE	0.946089827077148
AVS (Chen)	NMRAL1  (deCODE)	Inverse variance weighted	4	-0.015241088451333	0.0811136520161549	0.850956654414013	0.984874469118	1.15458580526817	0.840108821271338	deCODE	0.988817859516951
AVS (Chen)	VWC2  (deCODE)	Inverse variance weighted	2	0.00829967795158459	0.0507744987181982	0.870155049377592	1.00833421576342	1.11384466791313	0.912818384797008	deCODE	0.989054
AVS (Chen)	KCNAB2  (deCODE)	Wald ratio	1	0.167621086373972	0.213876734074838	0.4332	1.18248846475696	1.79825991808699	0.777573339214935	deCODE	0.91668531583265
AVS (Chen)	MIA  (deCODE)	Inverse variance weighted	2	-0.0307426706533093	0.0443452020945531	0.488147591245924	0.969725079693189	1.05778164288893	0.888998912495499	deCODE	0.930655367050156
AVS (Chen)	TAC1  (deCODE)	Inverse variance weighted	2	0.0269752921155381	0.0848255740234025	0.750478144480019	1.02734241899211	1.21316593427009	0.86998193408354	deCODE	0.985844242894828
AVS (Chen)	FCGR3B  (deCODE)	Inverse variance weighted	3	0.0295697231715085	0.0349826786389346	0.397961472862552	1.03001124861929	1.10311254817652	0.961754241700907	deCODE	0.895112982995938
AVS (Chen)	ADGRF5  (deCODE)	Inverse variance weighted	3	0.00848192294197053	0.0304871095281444	0.78084853536871	1.00851799636891	1.07061864855839	0.950019458720923	deCODE	0.987182264760148
AVS (Chen)	TIGIT  (deCODE)	Wald ratio	1	-0.0605379447287957	0.191733639508794	0.7522	0.941258052559253	1.37061560922024	0.646400577629258	deCODE	0.985936398272796
AVS (Chen)	SEMA5A  (deCODE)	Inverse variance weighted	3	0.0226414262135057	0.0169588643234159	0.181850441772118	1.02289968876501	1.05747162590984	0.989458012526149	deCODE	0.774062654575433
AVS (Chen)	ECI2  (deCODE)	Wald ratio	1	-0.0710056443768715	0.127973607681791	0.579	0.931456634620469	1.19700502753457	0.724818561510539	deCODE	0.958809335899904
AVS (Chen)	AES  (deCODE)	Wald ratio	1	0.514504173948461	0.370296953948446	0.1647	1.67280887392003	3.45660261562113	0.809549097723742	deCODE	0.772376866801563
AVS (Chen)	LILRB5  (deCODE)	Inverse variance weighted	3	0.0101866125626269	0.0229032941598995	0.656488677137767	1.01023867272244	1.05662204446454	0.965891428454155	deCODE	0.977502008569898
AVS (Chen)	CPN2  (deCODE)	Inverse variance weighted	2	-0.0289490506658343	0.0360397619832153	0.421828457666233	0.971465958749507	1.0425700668305	0.905211207413779	deCODE	0.908619014421358
AVS (Chen)	EGFR  (deCODE)	Wald ratio	1	0.142202805910605	0.13800102409112	0.3028	1.15281042159823	1.51086874488728	0.879607757220923	deCODE	0.859394002265233
AVS (Chen)	EFNA5  (deCODE)	Wald ratio	1	0.501922821689675	0.327086292391748	0.1249	1.65189451753589	3.13620024717242	0.870083311652489	deCODE	0.729680743582208
AVS (Chen)	BCHE  (deCODE)	Wald ratio	1	-0.108584413625987	0.285601219459783	0.7038	0.897103163889707	1.57018583173035	0.512547031311599	deCODE	0.977502008569898
AVS (Chen)	ADK  (deCODE)	Wald ratio	1	0.239031852226698	0.287659783422798	0.406	1.27001898887233	2.23188166967559	0.722685370829152	deCODE	0.895491235570757
AVS (Chen)	ARSA  (deCODE)	Wald ratio	1	0.0524758233977459	0.19542699408184	0.7883	1.05387708260348	1.54575541375403	0.718520469250362	deCODE	0.987182264760148
AVS (Chen)	MAP2K1  (deCODE)	Wald ratio	1	0.601352184625782	0.23743876959742	0.01132	1.82458430795379	2.90586809351815	1.14565003974446	deCODE	0.486665666666667
AVS (Chen)	IGF1R  (deCODE)	Wald ratio	1	-0.067860362459123	0.137484930454029	0.6216	0.934390940521112	1.22337092429252	0.713672699253368	deCODE	0.970414666116172
AVS (Chen)	GPX7  (deCODE)	Wald ratio	1	0.113326161356933	0.399016747969268	0.7764	1.11999717317949	2.44831244037159	0.512350322305949	deCODE	0.987182264760148
AVS (Chen)	IGFBP5  (deCODE)	Wald ratio	1	0.169371647267586	0.27127824975434	0.5324	1.18456029572456	2.01592272130036	0.696050041691057	deCODE	0.946089827077148
AVS (Chen)	PEBP1  (deCODE)	Inverse variance weighted	3	0.00171388928938992	0.0518027599939762	0.973606881822723	1.00171535883707	1.10876557165593	0.905000737560284	deCODE	0.99753443345862
AVS (Chen)	GUK1  (deCODE)	Inverse variance weighted	2	-0.0726498962584677	0.0909905725110323	0.424619128877313	0.929926343732975	1.11147907225374	0.778029048279879	deCODE	0.908966840613302
AVS (Chen)	ENTHD2  (deCODE)	Wald ratio	1	-0.502722319720573	0.322817251245856	0.1194	0.604881734805314	1.13882780562139	0.321279399128691	deCODE	0.729680743582208
AVS (Chen)	GLTPD2  (deCODE)	Wald ratio	1	0.0753381636701089	0.0751344242795002	0.316	1.07824871378254	1.24932278844213	0.930600401697185	deCODE	0.865662711864407
AVS (Chen)	MMP8  (deCODE)	Inverse variance weighted	2	-0.0911178191408588	0.0601794336971122	0.129999894719904	0.912910146273689	1.02719714125699	0.811338838180179	deCODE	0.729680743582208
AVS (Chen)	PPCS  (deCODE)	Wald ratio	1	-0.180754191354962	0.141356925028763	0.201	0.834640495331829	1.1010952670023	0.632665290029174	deCODE	0.791334805788271
AVS (Chen)	FUT3  (deCODE)	Wald ratio	1	-0.0347636662257228	0.0418269727682455	0.4059	0.965833648398472	1.04834968632422	0.889812481987249	deCODE	0.895491235570757
AVS (Chen)	FGFBP1  (deCODE)	Wald ratio	1	-0.183081030092011	0.185246237214094	0.323	0.83270067919066	1.19721927250259	0.579167439958739	deCODE	0.87200796460177
AVS (Chen)	FSTL4  (deCODE)	Inverse variance weighted	2	-0.0826833612270394	0.204694560605428	0.686260288476526	0.920642612220198	1.37508834169425	0.616384266912858	deCODE	0.977502008569898
AVS (Chen)	RBP5  (deCODE)	Wald ratio	1	-0.0696389562130112	0.0891077049779483	0.4345	0.932730515678953	1.11072410062196	0.783260410385954	deCODE	0.917179009819967
AVS (Chen)	RARRES2  (deCODE)	Inverse variance weighted	2	-0.0556485697885963	0.0979543150972034	0.569962053575304	0.945871485304205	1.14607365522461	0.780641682699042	deCODE	0.952585034013605
AVS (Chen)	MDH1  (deCODE)	Wald ratio	1	0.0451098428454678	0.207746361341838	0.8281	1.04614276489592	1.57191199729496	0.696231523410605	deCODE	0.987182264760148
AVS (Chen)	BDNF  (deCODE)	Wald ratio	1	0.459915976086259	0.206812720418179	0.02616	1.58394089049025	2.37564483024308	1.05607905383328	deCODE	0.626903073770492
AVS (Chen)	MMP2  (deCODE)	Wald ratio	1	-0.265988535966754	0.150699806956659	0.0775600000000001	0.766447914035023	1.02981902782993	0.570432657635505	deCODE	0.695008139534885
AVS (Chen)	RPL12  (deCODE)	Wald ratio	1	-0.00618700218149022	0.48395873092297	0.9898	0.993832097905446	2.56606118503412	0.384909855068014	deCODE	0.99753443345862
AVS (Chen)	KDR  (deCODE)	Inverse variance weighted	4	0.0578308336376163	0.0625084306798078	0.354878244470284	1.05953574274151	1.19763329811026	0.937362038879665	deCODE	0.886072573635925
AVS (Chen)	CFH  (deCODE)	Wald ratio	1	-0.179711514217269	0.065355485245545	0.005964	0.835511209752629	0.949694653771237	0.735056240287581	deCODE	0.389471848101266
AVS (Chen)	CEL  (deCODE)	Inverse variance weighted	3	0.0356671250626115	0.0592787856779476	0.547384185857633	1.03631082716826	1.16398975181913	0.922637101252622	deCODE	0.946089827077148
AVS (Chen)	TIE1  (deCODE)	Inverse variance weighted	2	0.0252447066684316	0.0666906177842042	0.705033491667832	1.0255660526728	1.16877748453679	0.899902455608738	deCODE	0.977502008569898
AVS (Chen)	FCER2  (deCODE)	Inverse variance weighted	3	-0.00203464174861526	0.0465645789149265	0.965147482500846	0.997967426731797	1.09333420712207	0.910919075183099	deCODE	0.99753443345862
AVS (Chen)	TFF3  (deCODE)	Inverse variance weighted	2	0.0521732877089293	0.154879657660955	0.736219878703049	1.05355829539906	1.42723273161	0.77771834769515	deCODE	0.982375637393768
AVS (Chen)	MICB  (deCODE)	Inverse variance weighted	2	-0.0625965531475231	0.0805115791495937	0.436872622024855	0.93932236390414	1.09988556435241	0.802198457664053	deCODE	0.917681537877128
AVS (Chen)	COL10A1  (deCODE)	Inverse variance weighted	2	0.0137932356913908	0.0600377431137501	0.818291680255322	1.01388880124738	1.14050051260016	0.901332783227985	deCODE	0.987182264760148
AVS (Chen)	TWSG1  (deCODE)	Wald ratio	1	-0.164871798330458	0.165414207358292	0.3189	0.848002412444522	1.17273666575041	0.613188034887256	deCODE	0.866614353312303
AVS (Chen)	HBZ  (deCODE)	Wald ratio	1	0.0040131020783938	0.0341673283730618	0.9065	1.00402116535518	1.07356089854062	0.93898585711487	deCODE	0.995898893381571
AVS (Chen)	IL18BP  (deCODE)	Wald ratio	1	0.386400651512572	0.37197000538765	0.2989	1.47167418119945	3.05097698437354	0.709879132717809	deCODE	0.856758145459116
AVS (Chen)	MAPRE2  (deCODE)	Wald ratio	1	0.0431779946396953	0.0950973256787954	0.6498	1.04412372673812	1.25805735943002	0.866569674717712	deCODE	0.977502008569898
AVS (Chen)	VASN  (deCODE)	Wald ratio	1	-0.163485099378347	0.223806619074844	0.4651	0.849179152204576	1.31676223875696	0.547635109296281	deCODE	0.925536911748383
AVS (Chen)	PRSS3  (deCODE)	Wald ratio	1	0.0639146537566869	0.0755247899900458	0.3974	1.06600141566283	1.23607772595747	0.919326507008236	deCODE	0.895112982995938
AVS (Chen)	XPNPEP1  (deCODE)	Wald ratio	1	-0.0591788123474886	0.222651488474257	0.7904	0.9425382166168	1.45822232035973	0.609220060192208	deCODE	0.987182264760148
AVS (Chen)	UNC5D  (deCODE)	Inverse variance weighted	2	0.0453839030327879	0.233715264723412	0.846031348020929	1.04642951026898	1.6544453585765	0.66186212453939	deCODE	0.988817859516951
AVS (Chen)	SERPINE2  (deCODE)	Inverse variance weighted	2	0.0606180990547602	0.0421832162622683	0.150712488436716	1.06249306958832	1.1540727445014	0.978180559502719	deCODE	0.757151787439614
AVS (Chen)	FBLN1  (deCODE)	Wald ratio	1	0.042076755957519	0.104251189129981	0.6865	1.04297453018724	1.27942286131461	0.850223881025225	deCODE	0.977502008569898
AVS (Chen)	IMPAD1  (deCODE)	Wald ratio	1	0.00194649584035005	0.388268118282578	0.996	1.00194839149314	2.14459775432681	0.468106700750889	deCODE	0.998729487179487
AVS (Chen)	PNKP  (deCODE)	Wald ratio	1	-0.0445869441196822	0.147669635756772	0.7627	0.956392443779602	1.27742398956508	0.716039869292058	deCODE	0.987182264760148
AVS (Chen)	MICA  (deCODE)	Inverse variance weighted	3	0.0299467754821085	0.0303163341138159	0.323245749838859	1.03039968996727	1.09348166129546	0.970956860700175	deCODE	0.87200796460177
AVS (Chen)	PIGR  (deCODE)	Wald ratio	1	-0.0336508554588692	0.10770062430806	0.7547	0.966909036722277	1.1941592343551	0.782904874323644	deCODE	0.987075589353612
AVS (Chen)	PLG  (deCODE)	Inverse variance weighted	7	0.00459585500839127	0.156557935501553	0.976580968940325	1.00460643214748	1.36540270703024	0.739147563071101	deCODE	0.99753443345862
AVS (Chen)	GP1BA  (deCODE)	Inverse variance weighted	3	-0.165882512602333	0.0913591159977332	0.0694134378053687	0.847145757293399	1.01326861177688	0.708258329291099	deCODE	0.676867339384097
AVS (Chen)	MDK  (deCODE)	Wald ratio	1	0.181503566111067	0.164992183386021	0.2713	1.19901881253635	1.6568003552982	0.867724411223534	deCODE	0.843608112980769
AVS (Chen)	DEF6  (deCODE)	Wald ratio	1	0.0482096265424899	0.0798483507556777	0.546	1.04939061239504	1.22717207218219	0.897364503597793	deCODE	0.946089827077148
AVS (Chen)	FAM177A1  (deCODE)	Inverse variance weighted	2	-0.0191605557561435	0.0864162893480316	0.82452883213278	0.981021840894207	1.16208449550388	0.82817028885164	deCODE	0.987182264760148
AVS (Chen)	CRNN  (deCODE)	Wald ratio	1	-0.233026635466636	0.110470534958541	0.03491	0.792132474425229	0.983631064242979	0.63791586078257	deCODE	0.637780828491314
AVS (Chen)	B3GALTL  (deCODE)	Wald ratio	1	-0.0929107359170732	0.0603058725958163	0.1234	0.911274840778651	1.02561124800811	0.809684797284505	deCODE	0.729680743582208
AVS (Chen)	LRRC4C  (deCODE)	Wald ratio	1	0.0372423056861587	0.0925849587031684	0.6875	1.03794449022259	1.24446886538749	0.865693626210565	deCODE	0.977502008569898
AVS (Chen)	IGDCC4  (deCODE)	Wald ratio	1	0.0735606488664642	0.0760797992012551	0.3336	1.0763338131181	1.24941701597383	0.927228029112759	deCODE	0.877828332208051
AVS (Chen)	TPP1  (deCODE)	Inverse variance weighted	2	-0.0475316170264602	0.124743744402875	0.703177965579747	0.953580323281691	1.21770278667597	0.746746614116096	deCODE	0.977502008569898
AVS (Chen)	CASS4  (deCODE)	Wald ratio	1	-0.273186989141989	0.26566377180391	0.3038	0.760950484846554	1.28083729858323	0.452083680752195	deCODE	0.859739001645639
AVS (Chen)	DNAJB14  (deCODE)	Wald ratio	1	-0.301284948561008	0.240078880458969	0.2095	0.739866918693035	1.18443948842786	0.462162113577378	deCODE	0.802979569093611
AVS (Chen)	EGFLAM  (deCODE)	Inverse variance weighted	2	-0.0502275504238139	0.101445167773748	0.620515285010697	0.951012996467104	1.16021458886757	0.779533138203434	deCODE	0.970414666116172
AVS (Chen)	IGFLR1  (deCODE)	Inverse variance weighted	2	-0.0129782629481606	0.0331866530332405	0.695746418169758	0.9871055915525	1.053446928888	0.924942132493325	deCODE	0.977502008569898
AVS (Chen)	APRT  (deCODE)	Inverse variance weighted	2	-0.0941777495447479	0.0937456371961647	0.315084962967251	0.910120974273481	1.09369699889207	0.757358014744127	deCODE	0.865662711864407
AVS (Chen)	LDHA  (deCODE)	Wald ratio	1	-0.263836339786885	0.271239864897291	0.3307	0.768099236655391	1.30707758682881	0.4513706326967	deCODE	0.876711870503597
AVS (Chen)	TP53I3  (deCODE)	Inverse variance weighted	2	-0.0568240937028132	0.0541732240483461	0.294208860195981	0.944760244026766	1.05059369210541	0.849588118985169	deCODE	0.854149121588104
AVS (Chen)	RNASE6  (deCODE)	Inverse variance weighted	4	-0.0270285264187956	0.0457842555998066	0.554959082454799	0.973333475409957	1.06471655112268	0.88979367640587	deCODE	0.948881749742802
AVS (Chen)	SARS  (deCODE)	Wald ratio	1	-0.115199019875253	0.29220143430455	0.6934	0.891188761979917	1.58014369856419	0.502623533670366	deCODE	0.977502008569898
AVS (Chen)	LYVE1  (deCODE)	Inverse variance weighted	2	0.0560634350534972	0.18766703111329	0.765139303741008	1.05766477463019	1.5278947630691	0.732154335843444	deCODE	0.987182264760148
AVS (Chen)	NOG  (deCODE)	Inverse variance weighted	4	-0.0336913269938934	0.0542447128552842	0.53453460745292	0.966869905221193	1.07533077314789	0.869348703641971	deCODE	0.946089827077148
AVS (Chen)	PTPRU  (deCODE)	Wald ratio	1	0.0489470971888489	0.114417040558777	0.6688	1.05016479260075	1.31416896054278	0.839196575730015	deCODE	0.977502008569898
AVS (Chen)	PRDX1  (deCODE)	Wald ratio	1	-0.203523572478767	0.153263350124719	0.1842	0.815850972466278	1.10171999868257	0.6041578713921	deCODE	0.777013736713001
AVS (Chen)	SCO2  (deCODE)	Wald ratio	1	-0.0969290597895202	0.19002960939308	0.61	0.907620390631068	1.31722727040672	0.625385453214109	deCODE	0.969804107088531
AVS (Chen)	FAM3B  (deCODE)	Inverse variance weighted	3	-0.0178914577238059	0.0482823753651973	0.710966194328554	0.98226764413818	1.07976345931157	0.893575084802305	deCODE	0.978082925543811
AVS (Chen)	MTHFD2  (deCODE)	Wald ratio	1	0.0187280914557826	0.260558438569282	0.9427	1.01890456209184	1.69795168097729	0.611422879863125	deCODE	0.99753443345862
AVS (Chen)	ACAN  (deCODE)	Wald ratio	1	-0.13578953303042	0.139917861203095	0.3318	0.873026356365725	1.14849165248039	0.663631309172469	deCODE	0.877828332208051
AVS (Chen)	CCL19  (deCODE)	Wald ratio	1	-0.148534239089036	0.30752812793221	0.6291	0.861970493580766	1.57494585145512	0.471757890036285	deCODE	0.97398423172989
AVS (Chen)	FUT8  (deCODE)	Inverse variance weighted	2	0.0165526014398451	0.0272406901859221	0.543424598168168	1.01669035475607	1.07244850234348	0.963831153845901	deCODE	0.946089827077148
AVS (Chen)	S100A9  (deCODE)	Wald ratio	1	-0.255226202162234	0.295906682392473	0.3884	0.774741229997435	1.38368592041744	0.4337862838677	deCODE	0.887631310894597
AVS (Chen)	IL10RB  (deCODE)	Wald ratio	1	-0.123944197777096	0.200421475121053	0.5363	0.883429136816939	1.30850058944288	0.596443781587758	deCODE	0.946089827077148
AVS (Chen)	CLEC11A  (deCODE)	Inverse variance weighted	2	0.0918748929984104	0.290729703488495	0.751991264403461	1.09622766774494	1.93809418592442	0.620049896572144	deCODE	0.985936398272796
AVS (Chen)	PEAR1  (deCODE)	Inverse variance weighted	2	0.0911464623722918	0.0791284806950472	0.249370657725496	1.09542943270328	1.27920435184194	0.938056253721141	deCODE	0.835855646687697
AVS (Chen)	EPHA1  (deCODE)	Inverse variance weighted	2	-0.0217382777626726	0.0249129222388406	0.382897296878105	0.978496295781103	1.02746134868121	0.931864738353681	deCODE	0.887631310894597
AVS (Chen)	IL12B  (deCODE)	Wald ratio	1	-0.358003732398005	0.344490994510112	0.2987	0.699070465792444	1.37327530044344	0.355864199979029	deCODE	0.856758145459116
AVS (Chen)	TNFAIP8  (deCODE)	Inverse variance weighted	2	0.0807970916655151	0.0892573911070556	0.365351720034884	1.08415089099541	1.29141895404933	0.910148601087706	deCODE	0.887631310894597
AVS (Chen)	NUDT9  (deCODE)	Wald ratio	1	0.12138741119868	0.146988209391336	0.4089	1.12906223900465	1.50604092193133	0.846445485632245	deCODE	0.89728417694598
AVS (Chen)	INSR  (deCODE)	Wald ratio	1	-0.188679582972016	0.201007280942902	0.3479	0.828051786084761	1.22788685477677	0.55841444818042	deCODE	0.885086121304499
AVS (Chen)	APOE  (deCODE)	Wald ratio	1	-0.0295196429752653	0.069449762262324	0.6708	0.970911805857294	1.11249127358493	0.847350228389103	deCODE	0.977502008569898
AVS (Chen)	CHRDL2  (deCODE)	Inverse variance weighted	2	0.0403612708731726	0.0552444124931669	0.465026795609844	1.04118685673933	1.16025559267447	0.934337293861155	deCODE	0.925536911748383
AVS (Chen)	CD209  (deCODE)	Wald ratio	1	0.298067875531809	0.328831478489144	0.3647	1.34725323030566	2.56658846968399	0.707199961352786	deCODE	0.887631310894597
AVS (Chen)	EPHB6  (deCODE)	Wald ratio	1	0.0179334960761166	0.0694375175774404	0.7962	1.01809526680821	1.16652708416806	0.88855028431381	deCODE	0.987182264760148
AVS (Chen)	RAD1  (deCODE)	Wald ratio	1	0.0909396246973155	0.313703349200592	0.7719	1.09520288005694	2.02546274222189	0.592195217162681	deCODE	0.987182264760148
AVS (Chen)	TNFSF12  (deCODE)	Inverse variance weighted	2	0.0325182804723373	0.0426964797327148	0.446289804790116	1.03305277766409	1.12322429110147	0.950120158452913	deCODE	0.920500122077377
AVS (Chen)	WFIKKN2  (deCODE)	Inverse variance weighted	2	0.10113793616771	0.0915559253795912	0.26930804203361	1.10642924784852	1.32390744556865	0.924676180795122	deCODE	0.843608112980769
AVS (Chen)	ARL4D  (deCODE)	Wald ratio	1	-0.335128609366627	0.279909837679588	0.2312	0.715246093090074	1.2379969028039	0.41322960705472	deCODE	0.824299101589496
AVS (Chen)	COL6A3  (deCODE)	Inverse variance weighted	3	-0.22406618820446	0.101894726188018	0.0278781418988493	0.799262230886636	0.975941605415423	0.65456796818285	deCODE	0.626903073770492
AVS (Chen)	THSD1  (deCODE)	Wald ratio	1	-0.0171337927077108	0.0429720609594919	0.6901	0.983012155978257	1.06939326626648	0.903608550084348	deCODE	0.977502008569898
AVS (Chen)	KIT  (deCODE)	Wald ratio	1	0.376823187985328	0.301260820043516	0.211	1.4576465571606	2.63081687091558	0.807632606089646	deCODE	0.80424175257732
AVS (Chen)	GSTP1  (deCODE)	Wald ratio	1	-0.0843356584665591	0.111987192826063	0.4514	0.919122692998402	1.14471905429704	0.737985902840947	deCODE	0.921652732240437
AVS (Chen)	FHIT  (deCODE)	Inverse variance weighted	2	0.176835615137249	0.382959552778421	0.644253041455652	1.19343489437021	2.52801987596835	0.563400177601403	deCODE	0.977502008569898
AVS (Chen)	CXCL1  (deCODE)	Inverse variance weighted	2	0.329151516968873	0.143400803660882	0.0217144790547527	1.38978841616365	1.84083098535224	1.04926082680702	deCODE	0.605540526721455
AVS (Chen)	CD46  (deCODE)	Wald ratio	1	-0.0460335576114114	0.0590828779227114	0.4359	0.955009913801403	1.0722603351483	0.850580689747163	deCODE	0.917506364749082
AVS (Chen)	BIN1  (deCODE)	Wald ratio	1	0.0936061992539736	0.111433967217646	0.4009	1.09812721744028	1.36617761046744	0.882669556610979	deCODE	0.895112982995938
AVS (Chen)	PTPRS  (deCODE)	Wald ratio	1	-0.0196857674106654	0.201309016385621	0.9221	0.980506732072448	1.45481668748742	0.660834770392818	deCODE	0.996209566486036
AVS (Chen)	TLR2  (deCODE)	Wald ratio	1	-0.657106140644457	0.367373943942296	0.0736699999999999	0.518349195816136	1.06497017010969	0.252294286116541	deCODE	0.688199700704225
AVS (Chen)	AHSG  (deCODE)	Inverse variance weighted	2	-0.0565348983110683	0.0485540250580898	0.244273698051549	0.945033503846478	1.03938686956162	0.859245339292222	deCODE	0.835819457313038
AVS (Chen)	LDHB  (deCODE)	Inverse variance weighted	2	0.126670951760971	0.211684209144666	0.549575835772556	1.13504347227184	1.71870654926322	0.749589093320901	deCODE	0.947620512820513
AVS (Chen)	TREML2  (deCODE)	Inverse variance weighted	2	0.0106972550247008	0.0378250699336303	0.777323562482123	1.01075467522074	1.08853678147417	0.938530540141271	deCODE	0.987182264760148
AVS (Chen)	MET  (deCODE)	Inverse variance weighted	2	0.0288420628598636	0.10714037925736	0.787776694092261	1.02926202293707	1.26977180878485	0.834307632703172	deCODE	0.987182264760148
AVS (Chen)	THG1L  (deCODE)	Inverse variance weighted	2	0.0374831471854758	0.0609537224075912	0.538591472747167	1.03819450043504	1.16993997386464	0.921284719568234	deCODE	0.946089827077148
AVS (Chen)	GUSB  (deCODE)	Inverse variance weighted	2	0.0805846659907489	0.0973811511375795	0.407943462593111	1.08392061397008	1.31186753627587	0.895581196196488	deCODE	0.89728417694598
AVS (Chen)	PCBD2  (deCODE)	Wald ratio	1	0.0534076141859801	0.344505152858109	0.8768	1.05485953320911	2.07225567859109	0.536964934538718	deCODE	0.989174819672131
AVS (Chen)	TMEFF1  (deCODE)	Wald ratio	1	0.504188090151739	0.258373074322903	0.05101	1.65564074359103	2.74724699033359	0.997779333814394	deCODE	0.669795577625092
AVS (Chen)	TPSAB1  (deCODE)	Inverse variance weighted	6	-0.033706103841715	0.0590315039259013	0.568009804238782	0.966855618037301	1.08545108143483	0.861217794259863	deCODE	0.95095
AVS (Chen)	CST6  (deCODE)	Inverse variance weighted	2	0.0440087628039666	0.171645002002457	0.797646556668265	1.04499151190409	1.46291784708931	0.746458362049721	deCODE	0.987182264760148
AVS (Chen)	ASPN  (deCODE)	Wald ratio	1	-0.0928584160427005	0.0376221412105354	0.01358	0.911322519811109	0.981062589940538	0.846540010424011	deCODE	0.526761052631579
AVS (Chen)	SERPINA11  (deCODE)	Wald ratio	1	-0.0164857810211665	0.0633551128375172	0.7947	0.983649365780748	1.11370271155481	0.868783082560765	deCODE	0.987182264760148
AVS (Chen)	SHANK3  (deCODE)	Inverse variance weighted	2	-0.0773024168164507	0.0524089411241632	0.140216500323853	0.925609891279375	1.02574492813704	0.835250214095868	deCODE	0.749613393959334
AVS (Chen)	LRRTM2  (deCODE)	Wald ratio	1	-0.103621907001224	0.18213300177073	0.5694	0.901566108821622	1.28834542194814	0.630903354588455	deCODE	0.952199222042139
AVS (Chen)	HMG20B  (deCODE)	Wald ratio	1	0.169369699921792	0.490937321704545	0.7301	1.1845579889783	3.10063475578936	0.452545281778954	deCODE	0.981301954805141
AVS (Chen)	BOLA1  (deCODE)	Wald ratio	1	-0.0749778505192575	0.0773852953695827	0.3326	0.927764035592614	1.07971522780119	0.79719733831297	deCODE	0.877828332208051
AVS (Chen)	C2  (deCODE)	Wald ratio	1	-0.00744329765404186	0.0266355872657755	0.7799	0.992584335083872	1.04577940904386	0.942095105080205	deCODE	0.987182264760148
AVS (Chen)	SFRP1  (deCODE)	Wald ratio	1	-0.0956603514143371	0.0928914154981555	0.3031	0.908772626993555	1.09024977674005	0.757503193481209	deCODE	0.859394002265233
AVS (Chen)	PDCD6  (deCODE)	Wald ratio	1	0.2066308208279	0.215304948716732	0.3372	1.22952857164206	1.87503723953916	0.806245591610605	deCODE	0.880817620253165
AVS (Chen)	ASRGL1  (deCODE)	Inverse variance weighted	2	0.0829149812830306	0.0778969693061708	0.287139121516269	1.08644943608449	1.26565913412653	0.932614750165669	deCODE	0.850679954699887
AVS (Chen)	PTGFRN  (deCODE)	Inverse variance weighted	2	0.0782272245816643	0.135992064887134	0.565133224520504	1.08136834422577	1.41166755929842	0.828351893610656	deCODE	0.950703670022735
AVS (Chen)	IGFBP7  (deCODE)	Inverse variance weighted	2	0.018281157903834	0.0512406386652821	0.721263481761166	1.01844928120454	1.12604648220593	0.921133323336788	deCODE	0.979858851209333
AVS (Chen)	MTHFD1  (deCODE)	Inverse variance weighted	3	-0.227716239213151	0.135689302342814	0.0933045352321885	0.796350200736922	1.03897514872808	0.61038384122093	deCODE	0.706492352112677
AVS (Chen)	EDIL3  (deCODE)	Wald ratio	1	0.405843224201947	0.227801371401323	0.0748200000000001	1.50056728138303	2.34511375929617	0.960167564166711	deCODE	0.688199700704225
