outcome	exposure	method	nsnp	b	se	pval	FDR	OR	UCI	LCI
I35.0 and I35.2 UKB	'H6ST1	Inverse variance weighted	3	-0.00321941147737443	0.0757218063963162	0.966087113345252	0.99710785513141	0.996785765270905	1.1562654004448	0.859302597366044
I35.0 and I35.2 UKB	'fibulin 5	Wald ratio	1	0.24209553328233	0.199711902114992	0.22542669963703	0.952032994468877	1.27391588836934	1.8842518798913	0.861276407872537
I35.0 and I35.2 UKB	'PSMD9	Wald ratio	1	-0.113802451890685	0.187860433180379	0.544659584256354	0.99710785513141	0.892434237166058	1.2896927312128	0.617541565049538
I35.0 and I35.2 UKB	'FUT5	Inverse variance weighted	5	-0.0245192153052011	0.0371852866581461	0.509652110075001	0.99710785513141	0.975778938848145	1.04955256685282	0.907190899789522
I35.0 and I35.2 UKB	'ARSB	Inverse variance weighted	2	0.00446774315499897	0.0635488314742429	0.943951622360378	0.99710785513141	1.0044777383993	1.13771680654821	0.886842420831391
I35.0 and I35.2 UKB	'CA198	Wald ratio	1	0.0511131639244703	0.130578917584883	0.695475695603092	0.99710785513141	1.05244198500993	1.35940600374958	0.81479273208778
I35.0 and I35.2 UKB	'CHL1	Inverse variance weighted	4	0.0777537000063872	0.0439381815837603	0.0767911662936155	0.79164262843421	1.08085641095591	1.17806414464875	0.991669754496102
I35.0 and I35.2 UKB	'NEU1	Inverse variance weighted	3	0.0282902810053191	0.0453037942436558	0.532327362780392	0.99710785513141	1.02869425148664	1.12421579077817	0.941288915991104
I35.0 and I35.2 UKB	'TM190	Wald ratio	1	0.0247082518027264	0.0199825873734271	0.216276808845782	0.952032994468877	1.02501603031801	1.06595821075265	0.985646390084145
I35.0 and I35.2 UKB	'RAP	Wald ratio	1	-0.0887465064741742	0.0774548897958188	0.251884894930168	0.952032994468877	0.915077510400483	1.06509615079802	0.786188974031454
I35.0 and I35.2 UKB	'Elastase	Inverse variance weighted	2	-0.107001850531688	0.0913748105364738	0.241590210705986	0.952032994468877	0.898524010241614	1.07475505319141	0.7511901382397
I35.0 and I35.2 UKB	'FAIM3	Wald ratio	1	0.14988012402188	0.165666766812117	0.365619862672332	0.972386031948599	1.16169497505961	1.60735020380409	0.83960247859168
I35.0 and I35.2 UKB	'PGES2	Wald ratio	1	-0.154583909939059	0.110527191234818	0.161931391111486	0.932295469491136	0.856771597473269	1.06401488967946	0.689894077006791
I35.0 and I35.2 UKB	'FAM3D	Wald ratio	1	-0.0975248326292201	0.0881674408627679	0.268669365721808	0.952032994468877	0.907079816099373	1.07818961420914	0.763125318526093
I35.0 and I35.2 UKB	'AMGO2	Wald ratio	1	-0.205123076148918	0.216739836590072	0.343943441447288	0.972386031948599	0.814547058926763	1.24568677404693	0.532627402834773
I35.0 and I35.2 UKB	'SEPR	Wald ratio	1	-0.00796986242103918	0.0908204274591903	0.930072141313948	0.99710785513141	0.992061812727748	1.18535010166969	0.830291944030997
I35.0 and I35.2 UKB	'Caspase-3	Wald ratio	1	-0.171839125679955	0.118165136040977	0.145882925751614	0.932295469491136	0.842114636891501	1.06158655696416	0.668016241365086
I35.0 and I35.2 UKB	'Prothrombin	Inverse variance weighted	2	-0.0173504082050646	0.138909311835677	0.900599098426408	0.99710785513141	0.982799243372103	1.29034786265293	0.748553456574815
I35.0 and I35.2 UKB	'PPT1	Inverse variance weighted	2	0.0571502283906467	0.0955018268202442	0.549559548165357	0.99710785513141	1.05881486250092	1.27677045677931	0.878066145014675
I35.0 and I35.2 UKB	'PP11	Wald ratio	1	0.191569652753854	0.152369105851433	0.20865458371173	0.952032994468877	1.21114919007853	1.63266410397107	0.89845936899086
I35.0 and I35.2 UKB	'Kininostatin	Wald ratio	1	0.02746356578482	0.0847522299695813	0.745903702799399	0.99710785513141	1.02784416572953	1.21358396538318	0.870531960836074
I35.0 and I35.2 UKB	'CLM6	Inverse variance weighted	2	0.0231482197058938	0.0594958462527909	0.697222241407843	0.99710785513141	1.02341821905343	1.14999785638613	0.910771133419236
I35.0 and I35.2 UKB	'REG4	Inverse variance weighted	2	0.0494821657617904	0.119539305573087	0.678917646717331	0.99710785513141	1.05072685313473	1.328139651364	0.831258157803351
I35.0 and I35.2 UKB	'Endoglin	Wald ratio	1	0.0413357576889944	0.212953005848321	0.846091774959696	0.99710785513141	1.04220197413296	1.58205344055607	0.686566538804691
I35.0 and I35.2 UKB	'RNT2	Inverse variance weighted	4	-0.0503518461190107	0.0430565424289567	0.242228242992057	0.952032994468877	0.950894796991562	1.03462493256141	0.873940774563691
I35.0 and I35.2 UKB	'Galectin-3	Wald ratio	1	-0.0478823887161995	0.0471257818447798	0.309603171639812	0.966089082459868	0.953245892958166	1.04548839900087	0.869141860694
I35.0 and I35.2 UKB	'Factor D	Inverse variance weighted	3	-0.193260120713296	0.107557330780089	0.0723657392666529	0.779511175305136	0.824267537190851	1.01770719353603	0.667595726140081
I35.0 and I35.2 UKB	'RGM-C	Wald ratio	1	-0.013891624831786	0.137460411028218	0.919503548662162	0.99710785513141	0.986204418541251	1.29114675491503	0.753283196854176
I35.0 and I35.2 UKB	'Carbonic Anhydrase VB	Wald ratio	1	0.282065861084521	0.146435420318623	0.0540777399429614	0.753342664690641	1.32586604008659	1.76663973053901	0.995064656288776
I35.0 and I35.2 UKB	'FLII	Wald ratio	1	0.0149360086264412	0.117138805359247	0.89853919420514	0.99710785513141	1.01504810821474	1.27701850396643	0.806818897917406
I35.0 and I35.2 UKB	'PERL	Wald ratio	1	0.0176807798154451	0.0934118692753582	0.849875205398443	0.99710785513141	1.01783801008722	1.22234120906514	0.847549118932724
I35.0 and I35.2 UKB	'Ck-b-8-1	Inverse variance weighted	5	0.0143630271510786	0.0324817558392536	0.658353514187726	0.99710785513141	1.01446667104441	1.08115213976906	0.951894362323282
I35.0 and I35.2 UKB	'I5P2	Wald ratio	1	0.0241319858085219	0.073459434262746	0.742527864293101	0.99710785513141	1.02442551859848	1.18306967124878	0.887054810599641
I35.0 and I35.2 UKB	'RIFK	Inverse variance weighted	2	0.0764135387681586	0.0899084376035481	0.395378473795889	0.977715393234703	1.07940885928283	1.28741209625446	0.905012069474892
I35.0 and I35.2 UKB	'ETFA	Wald ratio	1	0.019217933550159	0.060798869039937	0.751933959137895	0.99710785513141	1.01940378669714	1.14841613238136	0.904884606747566
I35.0 and I35.2 UKB	'Periostin	Wald ratio	1	0.0109361175544377	0.17210698520839	0.94933447378852	0.99710785513141	1.01099613547617	1.41660874643484	0.721521159967479
I35.0 and I35.2 UKB	'prostatic binding protein	Wald ratio	1	-0.057849540935051	0.0737736094466884	0.432952377368594	0.99710785513141	0.943791938807206	1.09062042720633	0.816730735586107
I35.0 and I35.2 UKB	'FA20B	Wald ratio	1	0.341914002121705	0.185100908898247	0.0647216008229012	0.774720964756092	1.40763923832086	2.0232634630914	0.97933277667804
I35.0 and I35.2 UKB	'MUCDL	Wald ratio	1	-0.136662180811218	0.192385084900039	0.477482494209035	0.99710785513141	0.872264844167554	1.27177375762103	0.5982557462059
I35.0 and I35.2 UKB	'FCRLB	Inverse variance weighted	3	0.0198450047511458	0.0480344795523486	0.679503436466047	0.99710785513141	1.02004322591996	1.12074381417231	0.92839074335076
I35.0 and I35.2 UKB	'LAG-1	Inverse variance weighted	4	-0.0553362251424671	0.0647086816295218	0.39246301361243	0.977715393234703	0.946166969342592	1.07411040725186	0.833463606562961
I35.0 and I35.2 UKB	'S100A14	Wald ratio	1	0.313588697050919	0.180949976343215	0.0830933231401794	0.805835978244834	1.36832682393351	1.9508216653732	0.959758818722055
I35.0 and I35.2 UKB	'FHR2	Inverse variance weighted	5	0.00106425753626044	0.0451828428687894	0.981207996459899	0.998502058616096	1.00106482405927	1.09376145257337	0.916224264085223
I35.0 and I35.2 UKB	'TSG-6	Inverse variance weighted	3	0.00655377646393265	0.0458575774579747	0.886356609538125	0.99710785513141	1.00657529945016	1.10123758899709	0.920050172266549
I35.0 and I35.2 UKB	'STAR5	Inverse variance weighted	3	0.0406802146689684	0.0388821429807374	0.295448323362353	0.962400831447552	1.04151898979063	1.12399490091781	0.965094953018664
I35.0 and I35.2 UKB	'NPS-PLA2	Inverse variance weighted	3	-0.0311881419737853	0.0283032308926474	0.270492677124168	0.952032994468877	0.969293191185553	1.02458350207776	0.916986549728151
I35.0 and I35.2 UKB	'NOE1	Wald ratio	1	-0.216958336752515	0.167865229411435	0.196199451835668	0.935913960299009	0.80496350600014	1.11857719140643	0.579277184417935
I35.0 and I35.2 UKB	'PARVA	Wald ratio	1	0.0242149800393851	0.142685348840454	0.865239038916043	0.99710785513141	1.02451054353471	1.35510408078158	0.774569177895476
I35.0 and I35.2 UKB	'C1QT3	Wald ratio	1	-0.136165804828233	0.107301140487776	0.204438878424877	0.952032994468877	0.872697922963066	1.07696234050322	0.707175762885253
I35.0 and I35.2 UKB	'PSA	Wald ratio	1	0.137281259863202	0.31767586109451	0.665637803689387	0.99710785513141	1.14715075061395	2.13811788189163	0.615473475891752
I35.0 and I35.2 UKB	'FUT10	Inverse variance weighted	2	0.0249043602006412	0.0313260274596184	0.426610375664311	0.99710785513141	1.02521706428114	1.09013699738926	0.96416324866545
I35.0 and I35.2 UKB	'DCAK1	Wald ratio	1	0.0601946540923187	0.124609522470343	0.629048700568858	0.99710785513141	1.06204325749243	1.35585102258761	0.831902518782999
I35.0 and I35.2 UKB	'K154L	Inverse variance weighted	2	0.064746583665474	0.0661317612862298	0.32755316230903	0.966411810225253	1.06688862311937	1.21453930953956	0.93718772640885
I35.0 and I35.2 UKB	'SELPL	Wald ratio	1	-0.0655525884998712	0.109184125639745	0.548249210914292	0.99710785513141	0.936549793715861	1.16003281992176	0.756121293334084
I35.0 and I35.2 UKB	'B4GT2	Inverse variance weighted	2	-0.0100690013439375	0.0597042323969349	0.866073496935368	0.99710785513141	0.989981521336926	1.11288004939504	0.880655029372961
I35.0 and I35.2 UKB	'IL-17 sR	Inverse variance weighted	7	0.000397072265162985	0.022340888776953	0.985819671104881	0.999005615860596	1.00039715110879	1.04517591845518	0.957536853150811
I35.0 and I35.2 UKB	'sPLA(2)-XIII	Wald ratio	1	-0.0131364799839953	0.178320223031256	0.941274625271817	0.99710785513141	0.986949426986022	1.39985849590218	0.695834024852829
I35.0 and I35.2 UKB	'LRP4	Inverse variance weighted	2	0.032655074944677	0.0524627574347679	0.533650627974929	0.99710785513141	1.03319410323977	1.14508867510823	0.932233527563734
I35.0 and I35.2 UKB	'Coagulation Factor V	Inverse variance weighted	4	-0.0200441407069757	0.0491898215577608	0.683651416719981	0.99710785513141	0.980155407599235	1.07935960782011	0.89006908919473
I35.0 and I35.2 UKB	'FAAA	Inverse variance weighted	3	-0.00414528994838411	0.0365808515189883	0.909777991763104	0.99710785513141	0.995863289906571	1.0698871536449	0.926961024632236
I35.0 and I35.2 UKB	'BDNF	Wald ratio	1	0.0183307431030134	0.225488624753442	0.935208601017909	0.99710785513141	1.01849978246705	1.5845309732704	0.654668052808337
I35.0 and I35.2 UKB	'ARK73	Inverse variance weighted	2	0.0877225749071713	0.0716546256912136	0.220861093477979	0.952032994468877	1.09168521914045	1.25629340222334	0.948645129856266
I35.0 and I35.2 UKB	'TRIM3	Wald ratio	1	0.13135089277033	0.111946239910564	0.240659875736965	0.952032994468877	1.14036785795276	1.42015429334419	0.915702510316309
I35.0 and I35.2 UKB	'SYAC	Wald ratio	1	0.0911648047827586	0.174474842792227	0.601315466522246	0.99710785513141	1.09544952570385	1.54208515392632	0.778173410404362
I35.0 and I35.2 UKB	'PALM	Wald ratio	1	-0.231258932054686	0.171348832227802	0.177132059809854	0.932295469491136	0.793533968050573	1.11024951584421	0.567166343658598
I35.0 and I35.2 UKB	'DJB14	Wald ratio	1	0.093302809236949	0.22819255649036	0.682629538490876	0.99710785513141	1.09779410713882	1.7169684728088	0.701906832160521
I35.0 and I35.2 UKB	'CHMP3	Wald ratio	1	0.196189613234369	0.193418419658551	0.310426527924827	0.966089082459868	1.21675759680592	1.77764546423351	0.832842700736891
I35.0 and I35.2 UKB	'MMP-8	Wald ratio	1	0.0239769203040642	0.0703097117402793	0.733089570374641	0.99710785513141	1.02426667785434	1.17560623040542	0.892409550263243
I35.0 and I35.2 UKB	'SCO2	Wald ratio	1	-0.0874887881831908	0.0980953941014261	0.372460162387049	0.972386031948599	0.916229144186611	1.11046426457756	0.755968356150823
I35.0 and I35.2 UKB	'CYTF	Inverse variance weighted	6	0.00145608021129648	0.0233980745532482	0.950379058531235	0.99710785513141	1.0014571408108	1.04845358914935	0.956567286583131
I35.0 and I35.2 UKB	'PILRA isoform FDF03-M14	Wald ratio	1	0.0130251420929221	0.0173273522482597	0.452225540135016	0.99710785513141	1.01311033875388	1.0481081241748	0.979281177977808
I35.0 and I35.2 UKB	'HO-1	Wald ratio	1	-0.0788930493204191	0.223372851515463	0.72394603146909	0.99710785513141	0.924138756427946	1.43177901808396	0.596483417025538
I35.0 and I35.2 UKB	'LECT2	Inverse variance weighted	2	0.0428010410028243	0.0591830729842115	0.469558652330474	0.99710785513141	1.04373021467454	1.17210334319132	0.929416989852195
I35.0 and I35.2 UKB	'Cyclin H	Wald ratio	1	0.24884818679865	0.154507215821791	0.107268535984751	0.871630125734014	1.28254731067635	1.736171375218	0.94744541213082
I35.0 and I35.2 UKB	'SHBG	Inverse variance weighted	3	-0.199772793686409	0.103986934760761	0.054714867374976	0.753342664690641	0.818916795008363	1.00404977671773	0.66791979112735
I35.0 and I35.2 UKB	'STALP	Inverse variance weighted	2	0.1086547398959	0.0689791257762026	0.115214231368631	0.874636854053752	1.11477739573084	1.27615777630083	0.973804857918665
I35.0 and I35.2 UKB	'FN1.3	Wald ratio	1	-0.0265471254880182	0.214798374007274	0.901639193840247	0.99710785513141	0.973802151852563	1.483579409159	0.639191016738525
I35.0 and I35.2 UKB	'T132B	Wald ratio	1	0.462772125400913	0.167144974844742	0.00562826699418858	0.418461651017921	1.58847132890357	2.20422566766456	1.14472905372802
I35.0 and I35.2 UKB	'KPRA	Wald ratio	1	0.0871353224745889	0.181094990260804	0.630404133528172	0.99710785513141	1.09104431254529	1.55594254985221	0.76505247063942
I35.0 and I35.2 UKB	'GCKR	Wald ratio	1	-0.131272452910228	0.0647737053195658	0.0427000788943885	0.738314154836695	0.876978806410746	0.995693310017946	0.772418393450645
I35.0 and I35.2 UKB	'HXK2	Wald ratio	1	-0.343162864273476	0.211504385979077	0.104699369739005	0.869765155317876	0.709522646259437	1.07399542064436	0.468737925579756
I35.0 and I35.2 UKB	'MMP-12	Inverse variance weighted	2	-0.00578094085753017	0.0432483896907865	0.893664834157099	0.99710785513141	0.994235736628406	1.0821890662747	0.913430684891164
I35.0 and I35.2 UKB	'ACOT8	Wald ratio	1	-0.0781333002173825	0.194711731482414	0.688216343696344	0.99710785513141	0.924841136801867	1.35459388492878	0.631429934711349
I35.0 and I35.2 UKB	'WISP-2	Inverse variance weighted	2	0.000278053460291773	0.138242343310189	0.998395177568998	0.999005615860596	1.00027809212074	1.31158069386214	0.762862907527572
I35.0 and I35.2 UKB	'MANEA	Inverse variance weighted	3	0.01169598953187	0.0408815558724802	0.77480572061634	0.99710785513141	1.01176465506008	1.09617170241394	0.933857090978139
I35.0 and I35.2 UKB	'5NTC	Inverse variance weighted	2	0.193064991486944	0.14828420231555	0.192918783009615	0.935913960299009	1.21296162313696	1.62206824275838	0.907036991674955
I35.0 and I35.2 UKB	'Angiopoietin-2	Wald ratio	1	0.0559745391057724	0.209820435503871	0.789643532707716	0.99710785513141	1.05757075669665	1.5955565231159	0.700981688342653
I35.0 and I35.2 UKB	'NUDT9	Wald ratio	1	0.0439287285417561	0.202765773908592	0.828482947720259	0.99710785513141	1.04490788012617	1.55480423746806	0.702231478174878
I35.0 and I35.2 UKB	'GSTT2	Wald ratio	1	0.0164282457420382	0.0357882231981416	0.646205045330923	0.99710785513141	1.01656393137845	1.09043114424262	0.947700578836069
I35.0 and I35.2 UKB	'FAM3B	Inverse variance weighted	6	-0.112217712985775	0.0379464551158674	0.00310381520971185	0.312214693324704	0.893849633642482	0.962864425139272	0.829781583681663
I35.0 and I35.2 UKB	'NCAM-120	Inverse variance weighted	2	0.00481669862226517	0.0613074470781497	0.937377601880582	0.99710785513141	1.00482831756256	1.13312499135251	0.891057875769241
I35.0 and I35.2 UKB	'RNAS6	Inverse variance weighted	2	-0.0374078781253715	0.0205257051841472	0.068380775429364	0.774720964756092	0.963283153083385	1.00282649105031	0.925299083436075
I35.0 and I35.2 UKB	'DAPK2	Wald ratio	1	0.178517972120457	0.0616599525083951	0.00378915507047221	0.331439622928951	1.19544436775059	1.34901065958555	1.05935948410198
I35.0 and I35.2 UKB	'EphA1	Inverse variance weighted	3	0.00920506438719488	0.0295076948118236	0.755074942822276	0.99710785513141	1.00924756128786	1.06933840720608	0.952533485285356
I35.0 and I35.2 UKB	'CHAD	Wald ratio	1	0.139323380527859	0.186827195464253	0.455828152542234	0.99710785513141	1.14949576445292	1.65782198499832	0.797034014780876
I35.0 and I35.2 UKB	'IGSF8	Wald ratio	1	0.0664291003814604	0.129038784639795	0.60669314254851	0.99710785513141	1.06868519201665	1.37622620377073	0.829869418636594
I35.0 and I35.2 UKB	'ASM	Inverse variance weighted	2	-0.00838355157585259	0.0604631418914581	0.88972232660586	0.99710785513141	0.991651492393306	1.116416728097	0.880829405021626
I35.0 and I35.2 UKB	'coagulation factor XIII B	Inverse variance weighted	3	0.109498495741157	0.0427476290422603	0.0104218125318308	0.572467247243994	1.11571839260463	1.21322711754528	1.02604657742477
I35.0 and I35.2 UKB	'B3GLT	Inverse variance weighted	2	-0.0749163383733227	0.0822772553776236	0.362540319197847	0.972386031948599	0.927821106104611	1.09018464629689	0.789638716576413
I35.0 and I35.2 UKB	'sTREM-1	Inverse variance weighted	4	0.0416085882678804	0.060427892963889	0.491096467893124	0.99710785513141	1.04248635749335	1.1735663306389	0.926047192379922
I35.0 and I35.2 UKB	'ACADV	Wald ratio	1	-0.0108360168263316	0.207155424411358	0.958282775532122	0.99710785513141	0.989222481317712	1.48466419448028	0.659112761783097
I35.0 and I35.2 UKB	'DDX58	Inverse variance weighted	4	0.0996423998947346	0.0501392553706	0.04688770893383	0.753342664690641	1.10477577949402	1.21885920134688	1.00137039750604
I35.0 and I35.2 UKB	'FGR	Inverse variance weighted	3	0.0832179744627193	0.0972458774197645	0.392137130430866	0.977715393234703	1.08677867272941	1.31497794576203	0.898180754518332
I35.0 and I35.2 UKB	'Peroxiredoxin-3	Wald ratio	1	-0.0831336132443967	0.193339752182858	0.667204972772772	0.99710785513141	0.920228184332278	1.34421782485577	0.629972237818184
I35.0 and I35.2 UKB	'ANX11	Wald ratio	1	0.0158050849471508	0.0863322599171328	0.854740930299869	0.99710785513141	1.01593064593074	1.20323807005637	0.857781267918911
I35.0 and I35.2 UKB	'HIS3	Wald ratio	1	-0.0286765248799436	0.221378579265447	0.896933436528558	0.99710785513141	0.971730744352194	1.49964061661727	0.629657952082702
I35.0 and I35.2 UKB	'SPINK5	Wald ratio	1	0.182933914790839	0.161019878868116	0.255916715114777	0.952032994468877	1.20073505463158	1.64630416794382	0.875758380191569
I35.0 and I35.2 UKB	'PIGR	Wald ratio	1	0.127661643724079	0.121607497348873	0.293817286648332	0.962348689969317	1.13616850790746	1.44197303436923	0.895217072436688
I35.0 and I35.2 UKB	'Annexin V	Inverse variance weighted	2	0.0314424486323898	0.0883019183770176	0.721781489653855	0.99710785513141	1.03194198421415	1.22692888872671	0.867942933423773
I35.0 and I35.2 UKB	'S100A7	Wald ratio	1	-0.00199231572453876	0.0260432560391192	0.939021111217168	0.99710785513141	0.998009667619067	1.05027545316421	0.948344830549319
I35.0 and I35.2 UKB	'URB	Wald ratio	1	0.108403687992072	0.173231014150094	0.531462342046804	0.99710785513141	1.11449756387093	1.56507927197154	0.793637001089116
I35.0 and I35.2 UKB	'TRDMT	Wald ratio	1	0.0145903717549702	0.0390087083117104	0.708383053525289	0.99710785513141	1.01469733078653	1.09532096610288	0.940008184786812
I35.0 and I35.2 UKB	'DR6	Wald ratio	1	-0.263149593933763	0.152935374764811	0.0853127620567734	0.805835978244834	0.76862690678785	1.0372819066891	0.569553289253826
I35.0 and I35.2 UKB	'ALK-1	Wald ratio	1	-0.155916263303906	0.123920140512278	0.208319602717425	0.952032994468877	0.855630835070536	1.09086091209358	0.671125088274038
I35.0 and I35.2 UKB	'Vimentin	Inverse variance weighted	2	0.00163854434132582	0.197102177892027	0.993367124666948	0.999005615860596	1.00163988748861	1.47396907468794	0.680667241557016
I35.0 and I35.2 UKB	'CLN5	Inverse variance weighted	2	0.0264726953405644	0.069544513421126	0.703456824843614	0.99710785513141	1.02682620973895	1.17677770142921	0.895982362451556
I35.0 and I35.2 UKB	'ENOB	Wald ratio	1	-0.049198934879141	0.0696513755351389	0.47996438527944	0.99710785513141	0.951991726500624	1.09124337940421	0.830509732687172
I35.0 and I35.2 UKB	'LANC1	Wald ratio	1	0.165656783274346	0.168818255147942	0.326458169901238	0.966411810225253	1.18016797881536	1.64302747826976	0.847701256760395
I35.0 and I35.2 UKB	'BPHL	Inverse variance weighted	2	-0.0368193615599588	0.0888176555728298	0.678471337100549	0.99710785513141	0.963850228026289	1.14713008315816	0.809853455772589
I35.0 and I35.2 UKB	'GCDH	Wald ratio	1	-0.159425462834421	0.137594211585164	0.246593160730207	0.952032994468877	0.852633517913659	1.11656743816144	0.651088228998407
I35.0 and I35.2 UKB	'MYZAP	Wald ratio	1	-0.0978435909777198	0.0865675708931105	0.258368006210674	0.952032994468877	0.906790722913117	1.07447143036216	0.765278063172084
I35.0 and I35.2 UKB	'DCUP	Wald ratio	1	-0.0144813652586758	0.047402373380649	0.759986330786251	0.99710785513141	0.985622985390629	1.08158470656624	0.898175300956736
I35.0 and I35.2 UKB	'CD48	Inverse variance weighted	2	-0.0281891231856462	0.0760952099823121	0.711050625418215	0.99710785513141	0.972204483004525	1.12857693371342	0.837498559946736
I35.0 and I35.2 UKB	'CAD17	Inverse variance weighted	2	0.0775616616136665	0.0843952315196518	0.358080426258335	0.972386031948599	1.08064886495703	1.27503842497579	0.915895510643205
I35.0 and I35.2 UKB	'ENASE	Inverse variance weighted	4	0.00122544076377803	0.0273298382148192	0.96423569284727	0.99710785513141	1.00122619192311	1.05632079644671	0.949005160898993
I35.0 and I35.2 UKB	'PAP1	Inverse variance weighted	3	0.107484772134407	0.0715818920936492	0.133209819023449	0.904488588529081	1.11347390478647	1.28118480747326	0.967716858183483
I35.0 and I35.2 UKB	'COL	Inverse variance weighted	7	0.0213701982439221	0.035684536274071	0.549263315958689	0.99710785513141	1.02160017623391	1.09561066126351	0.952589233549038
I35.0 and I35.2 UKB	'TWEAK	Inverse variance weighted	2	0.0399546077309982	0.0716971071139736	0.577343342537363	0.99710785513141	1.040763530502	1.19779328853718	0.904320250237713
I35.0 and I35.2 UKB	'LRP12	Wald ratio	1	-0.0117008801965833	0.199976706239426	0.953341428953564	0.99710785513141	0.988367308885552	1.46265527295869	0.667874348340216
I35.0 and I35.2 UKB	'COAA1	Inverse variance weighted	3	-0.0616933729220373	0.0560360628415135	0.270914771999216	0.952032994468877	0.940171124522781	1.04931472709768	0.842380003405923
I35.0 and I35.2 UKB	'C3b	Wald ratio	1	-0.161655341560701	0.187169549239316	0.387761515401417	0.976092808653466	0.850734366796026	1.22776688046447	0.589484025317604
I35.0 and I35.2 UKB	'GAPR1	Inverse variance weighted	2	-0.0149709385773181	0.0704031239999674	0.831603134830712	0.99710785513141	0.985140568773529	1.1309061165655	0.858163136645503
I35.0 and I35.2 UKB	'IRAK4	Wald ratio	1	-0.0529725462862661	0.190792688486282	0.781285245653146	0.99710785513141	0.948406049393075	1.37847955929194	0.652511695557822
I35.0 and I35.2 UKB	'EPHB2	Wald ratio	1	-0.00752947722266415	0.0661620729835695	0.909393543056331	0.99710785513141	0.992498798279869	1.12992152772886	0.871789624689197
I35.0 and I35.2 UKB	'PDE3A	Wald ratio	1	0.095261546260259	0.149664309784696	0.524449653298362	0.99710785513141	1.09994650440238	1.47491976756075	0.820303815269854
I35.0 and I35.2 UKB	'C1QTNF5	Inverse variance weighted	2	-0.0155170187827899	0.104820923632664	0.882316250627405	0.99710785513141	0.984602749868808	1.20916736124743	0.801743915787721
I35.0 and I35.2 UKB	'NB5R2	Inverse variance weighted	3	-0.0598425224780899	0.111238026319829	0.590598992386551	0.99710785513141	0.941912852007323	1.17138171978407	0.757395992947641
I35.0 and I35.2 UKB	'Factor I	Wald ratio	1	0.0710859901432565	0.0787307663989574	0.366579097654333	0.972386031948599	1.07367354724107	1.25282160601371	0.920142884279582
I35.0 and I35.2 UKB	'Kininogen, HMW	Inverse variance weighted	3	-0.0104666672502055	0.0373830843817644	0.779489744347237	0.99710785513141	0.989587917704614	1.06481830411116	0.919672626856652
I35.0 and I35.2 UKB	'Contactin-4	Inverse variance weighted	7	0.0777363842624201	0.0419319573491945	0.0637578069129726	0.774720964756092	1.08083769528507	1.17342053838442	0.99555963555704
I35.0 and I35.2 UKB	'BDH2	Inverse variance weighted	2	0.0404307687427406	0.0824238962569545	0.623764271550506	0.99710785513141	1.0412592195222	1.22382549613164	0.885927581723922
I35.0 and I35.2 UKB	'C1RL1	Inverse variance weighted	4	-0.0388835065354267	0.0337992692751188	0.249969085271541	0.952032994468877	0.961862753344613	1.02774086791446	0.900207421107131
I35.0 and I35.2 UKB	'Thyroxine-Binding Globulin	Wald ratio	1	0.00995248629758393	0.0684557005706716	0.884406281204933	0.99710785513141	1.01000217700121	1.15502923970601	0.883184912103888
I35.0 and I35.2 UKB	'AP1G2	Inverse variance weighted	2	0.0850733097772734	0.123868651477752	0.492207141915912	0.99710785513141	1.0887968832297	1.38798890241397	0.854098077346977
I35.0 and I35.2 UKB	'IL-12 Rb1	Wald ratio	1	-0.0571675572394371	0.156028910429397	0.714073484091688	0.99710785513141	0.944435809051073	1.282292007089	0.695597408770282
I35.0 and I35.2 UKB	'GPC6	Inverse variance weighted	2	-0.0780714221609004	0.150250942081476	0.60333760681747	0.99710785513141	0.924898365944563	1.24162427832481	0.688966060232868
I35.0 and I35.2 UKB	'U773	Wald ratio	1	0.190464914661503	0.170059604398408	0.262718378492204	0.952032994468877	1.20981192623189	1.68840068271511	0.866882436045475
I35.0 and I35.2 UKB	'Catalase	Inverse variance weighted	2	0.0525345956210072	0.0627761178824351	0.402673293968516	0.977956478189061	1.05393902312285	1.19193231781027	0.931921593083235
I35.0 and I35.2 UKB	'MYO6	Wald ratio	1	-0.0101059812624456	0.172047172481309	0.953159521379958	0.99710785513141	0.989944912577841	1.38694914722668	0.706580289478039
I35.0 and I35.2 UKB	'kallikrein 10	Inverse variance weighted	4	0.0162242010098643	0.034634441716095	0.639469078418749	0.99710785513141	1.01635652802383	1.08774604511653	0.949652353777117
I35.0 and I35.2 UKB	'LAG-3	Wald ratio	1	0.0118387775911186	0.125558039725705	0.924879362594994	0.99710785513141	1.01190913328623	1.29425149958832	0.791160059968083
I35.0 and I35.2 UKB	'NDE1	Wald ratio	1	-0.0367894780626728	0.193662489097659	0.84933500600592	0.99710785513141	0.963879031672337	1.40887145948556	0.659437581365191
I35.0 and I35.2 UKB	'Contactin-5	Inverse variance weighted	5	-0.110998859491461	0.0461403540418887	0.0161424620481373	0.604152572427956	0.894939769614898	0.97964622678341	0.817557572663873
I35.0 and I35.2 UKB	'ATL1	Inverse variance weighted	3	-0.129690900271681	0.0830147495489273	0.118225963459855	0.874636854053752	0.878366891931798	1.03356915245956	0.746470030578933
I35.0 and I35.2 UKB	'BSSP4	Inverse variance weighted	2	-0.0485155258450445	0.0687714775363614	0.480524022558118	0.99710785513141	0.952642548610424	1.09010777786296	0.832512017483333
