beta,se,tval,pval,outcome,exposure,fdr,Effect,top
-0.00296811154844269,0.0015114372355697,-1.96376765014919,0.0495649385825901,mertk,AVS PGS,0.48130583658614,Unchanged,
0.00444121316977893,0.0073153575781212,0.607108145070273,0.543783121272217,mesd,AVS PGS,0.960034376293747,Unchanged,
-0.00539459347932403,0.00120878940985863,-4.46280670175207,8.11468042285468e-06,met,AVS PGS,0.00131908638429293,Downregulated,met
-0.000321511875284303,0.00179520148383653,-0.17909514791465,0.857864064497689,metap1,AVS PGS,0.981987741712525,Unchanged,
0.000962282683363686,0.00494565434091752,0.194571358415065,0.845729669346218,metap1d,AVS PGS,0.981557605824288,Unchanged,
7.87475874982092e-05,0.00346106939018671,0.0227523862195554,0.981847918581444,metap2,AVS PGS,0.99966650758214,Unchanged,
0.00455334821562774,0.00293226291044462,1.55284445995919,0.120469594804407,mfap3,AVS PGS,0.688464910932998,Unchanged,
0.00708239272783922,0.00257385158194821,2.75167098892252,0.00593224810585455,mfap5,AVS PGS,0.15331839691052,Unchanged,
-0.000634666084247088,0.00262628103241753,-0.241659623023234,0.809045347811858,mfge8,AVS PGS,0.981557605824288,Unchanged,
0.00938580923250406,0.00523278503612787,1.79365465382261,0.0728769900881739,mgll,AVS PGS,0.570155275395713,Unchanged,
0.00442971354176621,0.00732552015526662,0.604696110020461,0.545384898055092,mgmt,AVS PGS,0.960034376293747,Unchanged,
0.00320690912775027,0.00219489162553082,1.46107857465386,0.144002915120149,mia,AVS PGS,0.749737597226968,Unchanged,
-0.00627855133602132,0.00878015154520446,-0.715084620543997,0.474561580702778,micb_mica,AVS PGS,0.951073414476937,Unchanged,
0.000879928187945934,0.0041105105452661,0.214067858057026,0.83049540166351,mif,AVS PGS,0.981557605824288,Unchanged,
-0.00569260041053427,0.00304846754607085,-1.86736461008792,0.0618592832187871,milr1,AVS PGS,0.541916954186141,Unchanged,
0.00315920969593603,0.0058585200063868,0.53925047494793,0.589717524506735,mitd1,AVS PGS,0.964050833802459,Unchanged,
0.00595821503192279,0.00534609775839058,1.1144979574254,0.265073360464446,mln,AVS PGS,0.889216232497665,Unchanged,
-0.00658981651170968,0.00489803213284524,-1.34540083302428,0.178504667571522,mme,AVS PGS,0.804663849382377,Unchanged,
-0.00781555559058694,0.00548547729436085,-1.42477220690011,0.154232394230565,mmp1,AVS PGS,0.777179225324441,Unchanged,
0.0021558719351548,0.00356859492340435,0.604123466358056,0.545765519327881,mmp10,AVS PGS,0.960034376293747,Unchanged,
0.00302654440840442,0.00328182880594023,0.922212762264218,0.356424026685865,mmp12,AVS PGS,0.910981595955319,Unchanged,
-2.06413589625337e-06,0.00194612509049899,-0.00106063885940863,0.999153739042887,mmp13,AVS PGS,0.99966650758214,Unchanged,
-0.0051221731970772,0.00289496531747393,-1.76933836345462,0.0768462149762808,mmp3,AVS PGS,0.579085814498199,Unchanged,
0.00265789977773102,0.00296494703024593,0.896440897802669,0.370023681937539,mmp7,AVS PGS,0.913796339364855,Unchanged,
0.00413632805907854,0.00450543051230797,0.918076096785622,0.358585370146195,mmp8,AVS PGS,0.9111500266048,Unchanged,
0.00397039261670281,0.00372059740594729,1.0671384682353,0.285916757538491,mmp9,AVS PGS,0.892958516543499,Unchanged,
-0.00668184628154795,0.00617565941415079,-1.08196482892779,0.279275686616634,mnda,AVS PGS,0.892958516543499,Unchanged,
0.00142124616629536,0.00200822766474095,0.707711675946212,0.479129044860606,mog,AVS PGS,0.954386947907377,Unchanged,
-0.000507692380323088,0.00456483110136272,-0.111218217947106,0.911443961142511,mphosph8,AVS PGS,0.993475243267086,Unchanged,
0.00413582616245223,0.00515113485321687,0.802896115187009,0.422040311862334,mpi,AVS PGS,0.935477773562688,Unchanged,
0.00247153631082408,0.00456426063213225,0.541497629084664,0.588168099530985,mpig6b,AVS PGS,0.964050833802459,Unchanged,
0.000713846396718185,0.00285872394360292,0.24970805534252,0.802814607782847,mpo,AVS PGS,0.981557605824288,Unchanged,
-0.000184986892977409,0.00165225517174182,-0.111960244483541,0.910855592970605,mrpl46,AVS PGS,0.993475243267086,Unchanged,
-0.00204382495001336,0.0036152964423274,-0.56532707140818,0.571854999982256,msln,AVS PGS,0.964050833802459,Unchanged,
0.00271003144352343,0.00425450846326953,0.636978740768754,0.524142905649816,msmb,AVS PGS,0.960034376293747,Unchanged,
0.00141453425918473,0.00281572329252698,0.502369768698136,0.615410603325028,msr1,AVS PGS,0.967781064994532,Unchanged,
0.00156740122568146,0.00436094220665582,0.359418022850484,0.719284576523611,msra,AVS PGS,0.977196110957496,Unchanged,
5.15232484768242e-05,0.00315339146040126,0.0163389953717538,0.986964043637233,mstn,AVS PGS,0.99966650758214,Unchanged,
-0.00212985609882366,0.00196485127453245,-1.08397827684463,0.278382108133195,mtpn,AVS PGS,0.892958516543499,Unchanged,
-0.0058764947442694,0.00305434045760135,-1.92398156847399,0.054365274660835,muc13,AVS PGS,0.500228910872966,Unchanged,
-0.00374055012588169,0.0112528558571836,-0.332408961187733,0.739582492109063,muc16,AVS PGS,0.979895881025235,Unchanged,
0.00547193261974234,0.00486265036095166,1.12529838947159,0.26047055262672,mvk,AVS PGS,0.889216232497665,Unchanged,
-0.0044161982190606,0.004046473589905,-1.09136958908566,0.275118019243067,myo9b,AVS PGS,0.892456013642144,Unchanged,
-0.00459266432252222,0.00274037500546862,-1.67592548952505,0.0937618058369656,myoc,AVS PGS,0.614780673933479,Unchanged,
0.00254732467372747,0.00315362601186515,0.807744692662812,0.419243093768152,mzb1,AVS PGS,0.935477773562688,Unchanged,
-0.0031970070820069,0.00317252257889137,-1.00771767655129,0.313597228920018,mzt1,AVS PGS,0.896455616225563,Unchanged,
0.00313201507513795,0.00351737736350484,0.890440447941332,0.373235686049155,naaa,AVS PGS,0.913796339364855,Unchanged,
-0.00272142037976334,0.00344995978106499,-0.788826697255945,0.430218692279289,nadk,AVS PGS,0.935477773562688,Unchanged,
-0.00333250148782976,0.00328619779263727,-1.01409035551549,0.310546897111937,nampt,AVS PGS,0.896455616225563,Unchanged,
0.00068884685244978,0.00160587900028939,0.428953147980417,0.667959978496101,nbl1,AVS PGS,0.971938437051971,Unchanged,
-3.00483745745997e-05,0.00329857718235893,-0.00910949567446864,0.992731827994602,nbn,AVS PGS,0.99966650758214,Unchanged,
-0.000906332367831738,0.00185194591709428,-0.489394619716423,0.624565427423188,ncam1,AVS PGS,0.967944089322165,Unchanged,
-0.00154814528535022,0.00166666595325929,-0.928887568815279,0.352953823495796,ncam2,AVS PGS,0.907506931062126,Unchanged,
0.00411754354207423,0.00235953914660047,1.74506261021633,0.0809827536915677,ncan,AVS PGS,0.580703869420919,Unchanged,
-0.00106334913243207,0.0052173096707176,-0.203811772645999,0.838501793208144,ncf2,AVS PGS,0.981557605824288,Unchanged,
0.00517517154356399,0.00635183944190646,0.814751630751342,0.415220062020301,nck2,AVS PGS,0.935477773562688,Unchanged,
0.000413324282017688,0.00321425623673945,0.128590955908657,0.897682083335946,ncln,AVS PGS,0.987288775168215,Unchanged,
0.00249450374929311,0.00221214976715476,1.12763782377244,0.259480734282101,ncr1,AVS PGS,0.889216232497665,Unchanged,
0.00278023314955262,0.00169688498962102,1.63843346282034,0.101340305865391,ncs1,AVS PGS,0.630813271134116,Unchanged,
-0.00997127026732091,0.0040854701594133,-2.44066652753446,0.0146652793244432,ndrg1,AVS PGS,0.276460504602749,Unchanged,
-0.00814970854013983,0.00473644702385093,-1.72063753676565,0.0853257678856321,ndufs6,AVS PGS,0.587887053088721,Unchanged,
-0.000705610115783616,0.00176723272985959,-0.399274019692742,0.68969376909036,nectin2,AVS PGS,0.971938437051971,Unchanged,
-0.00186789033087287,0.0018761440320968,-0.995600710242531,0.31945111759922,nectin4,AVS PGS,0.896455616225563,Unchanged,
-0.000472961001790678,0.00266296781947918,-0.177606728226697,0.859032907453748,nefl,AVS PGS,0.981987741712525,Unchanged,
-0.00202771929544361,0.0025086719443624,-0.808283960762741,0.418932663344484,nell1,AVS PGS,0.935477773562688,Unchanged,
-0.0010311689768374,0.00171583903171189,-0.600970695840045,0.547863414132808,nell2,AVS PGS,0.960034376293747,Unchanged,
-0.00277714744432227,0.00170114216221112,-1.63251931908651,0.102579118509249,nfasc,AVS PGS,0.630813271134116,Unchanged,
0.00321597725614662,0.00593804643774667,0.541588431458445,0.588105549793051,nfatc1,AVS PGS,0.964050833802459,Unchanged,
0.0031112762058627,0.00363446989095953,0.856046768636539,0.391977941429513,nfatc3,AVS PGS,0.927505449335212,Unchanged,
0.00109711924957414,0.00300306213493973,0.365333516349692,0.714864747987554,nfkbie,AVS PGS,0.977196110957496,Unchanged,
-0.000210590561283563,0.000730709235720012,-0.288200218348213,0.773195217020333,ngf,AVS PGS,0.981557605824288,Unchanged,
-0.00031124841713584,0.00228096130658472,-0.136454930751049,0.891462442958916,nid1,AVS PGS,0.985834724347355,Unchanged,
-0.00571725627930645,0.0044491152537595,-1.2850321812804,0.198789623960607,nid2,AVS PGS,0.845433778646419,Unchanged,
0.00244611793054429,0.00340832849608556,0.717688430957766,0.472954377201951,ninj1,AVS PGS,0.949152611586357,Unchanged,
-0.00279756251927408,0.00140437420270407,-1.99203496752324,0.0463750386561824,nme3,AVS PGS,0.476388586364619,Unchanged,
-0.00441903136401565,0.00454794252280985,-0.971655059810529,0.331229009130722,nmnat1,AVS PGS,0.896455616225563,Unchanged,
-0.00455083394499472,0.00147963602630717,-3.07564418822145,0.00210211790066642,nomo1,AVS PGS,0.0844418510567967,Unchanged,
0.000898842710703678,0.00324056436151111,0.277372275452829,0.781495962814539,nos1,AVS PGS,0.981557605824288,Unchanged,
0.000277139219011274,0.00321743158130643,0.0861367870637805,0.931358190270038,nos3,AVS PGS,0.993475243267086,Unchanged,
-0.000993350141113168,0.000933377764146527,-1.06425305944746,0.287221399193843,notch1,AVS PGS,0.892958516543499,Unchanged,
-0.00034498044232205,0.00204046586060864,-0.169069450747462,0.865742988222049,notch3,AVS PGS,0.983176651120516,Unchanged,
0.00459492570934778,0.00189750055168269,2.42156752221918,0.0154588214703188,npdc1,AVS PGS,0.279213034704647,Unchanged,
8.29009118836863e-05,0.00769584478332166,0.010772165268113,0.991405454074552,npm1,AVS PGS,0.99966650758214,Unchanged,
0.00710650167702848,0.00800242769802741,0.888043222031263,0.374523776881994,nppb,AVS PGS,0.913796339364855,Unchanged,
-0.00208186128607503,0.0028680669489978,-0.725876112063041,0.467919630947419,nppc,AVS PGS,0.944389685427498,Unchanged,
0.00526279484261977,0.004892261527134,1.07573865653557,0.282051830685624,nptn,AVS PGS,0.892958516543499,Unchanged,
-0.000220828161043215,0.0024617661562904,-0.0897031427940245,0.92852363663175,nptx1,AVS PGS,0.993475243267086,Unchanged,
-0.00187535373953377,0.00206907398454305,-0.906373456697797,0.364744510157553,nptxr,AVS PGS,0.913734962946062,Unchanged,
0.0135198772428686,0.00396527766735906,3.40956633482695,0.000651397378207094,npy,AVS PGS,0.0431752931884466,Upregulated,
-0.00103548037947585,0.00169714393408175,-0.6101311495634,0.541778928889929,nrcam,AVS PGS,0.960034376293747,Unchanged,
0.00299422493724948,0.00164895565627801,1.81583108426821,0.0694048715530701,nrp1,AVS PGS,0.564733105880442,Unchanged,
-7.06331679076124e-05,0.00172090896448789,-0.0410441048104084,0.967260971275575,nrp2,AVS PGS,0.99966650758214,Unchanged,
0.00134210211448908,0.00303941354294428,0.441566142785884,0.658805995789794,nrtn,AVS PGS,0.971938437051971,Unchanged,
-0.00234956057094763,0.00400904911144776,-0.586064302439824,0.557836086097667,nsfl1c,AVS PGS,0.964050833802459,Unchanged,
0.00434561575785771,0.00525889958854901,0.826335564063643,0.408619471646085,nt5c3a,AVS PGS,0.932170010308209,Unchanged,
-0.00386932257797033,0.00333692132970737,-1.15954863650011,0.246240585747888,nt5e,AVS PGS,0.889216232497665,Unchanged,
0.000878084404197762,0.0021260223618189,0.413017482773099,0.679596363874512,ntf3,AVS PGS,0.971938437051971,Unchanged,
-0.00219923514895512,0.0023197622310431,-0.948043346652047,0.343114164094736,ntf4,AVS PGS,0.9012238754266,Unchanged,
0.00982281758674025,0.00618478156899729,1.58822384867713,0.1122448402596,ntprobnp,AVS PGS,0.657532462269843,Unchanged,
-0.00106956237946883,0.00153793083032242,-0.695455451169151,0.486774577023045,ntrk2,AVS PGS,0.955907659308342,Unchanged,
-0.000137986953291637,0.00135995868903929,-0.101464077110397,0.919182654312523,ntrk3,AVS PGS,0.993475243267086,Unchanged,
0.0030219288991764,0.00504584667544088,0.598894317158846,0.549247281584324,nub1,AVS PGS,0.960034376293747,Unchanged,
0.00154919151154491,0.00225798430348892,0.686094898512438,0.49265782663428,nucb2,AVS PGS,0.959731558410055,Unchanged,
-2.41527076571743e-05,0.00381601867509007,-0.00632929493108527,0.994950023046265,nudc,AVS PGS,0.99966650758214,Unchanged,
-0.00430620404071022,0.00340191767570514,-1.26581665143253,0.205587278633922,nudt2,AVS PGS,0.857412058306426,Unchanged,
0.00121177421594983,0.00310389114293256,0.39040486929092,0.696239586577195,nudt5,AVS PGS,0.972531278397143,Unchanged,
0.000886366508918378,0.00229979311479995,0.385411410797914,0.699935053331945,nxph1,AVS PGS,0.972531278397143,Unchanged,
-0.002902549748238,0.00373451034116332,-0.777223647299861,0.437032190637654,obp2b,AVS PGS,0.935477773562688,Unchanged,
0.00157557987684958,0.00325279973437922,0.484376538831176,0.628121806841397,odam,AVS PGS,0.96936391300012,Unchanged,
-0.000377593451781459,0.00200675948206576,-0.188160791144121,0.850751714079251,ogfr,AVS PGS,0.981557605824288,Unchanged,
-0.00102926207904766,0.00254360427925959,-0.404647093669487,0.685739433164575,ogn,AVS PGS,0.971938437051971,Unchanged,
0.0062637380907635,0.00364812774573049,1.71697334285898,0.0859930480936338,olr1,AVS PGS,0.587887053088721,Unchanged,
-0.000293464592416655,0.00264606143849519,-0.110906189912033,0.911691375890705,omd,AVS PGS,0.993475243267086,Unchanged,
-0.00268434505938041,0.00406831883049633,-0.659816787037047,0.509375813219158,omg,AVS PGS,0.960034376293747,Unchanged,
-0.00223563235364123,0.00276389451512076,-0.808870360793616,0.418595296165918,optc,AVS PGS,0.935477773562688,Unchanged,
0.00173548891922238,0.00203523768521664,0.852720511136587,0.393820194897476,oscar,AVS PGS,0.927505449335212,Unchanged,
0.0049333713519249,0.00442720283062843,1.11433145050294,0.265144793398053,osm,AVS PGS,0.889216232497665,Unchanged,
-0.0005172595716302,0.00120624331487869,-0.428818601728142,0.66805788945746,osmr,AVS PGS,0.971938437051971,Unchanged,
-0.00841196381561987,0.00893947039493869,-0.940991294113186,0.346715819817043,oxt,AVS PGS,0.9012238754266,Unchanged,
-0.00145882330698555,0.00237044581598808,-0.615421494617655,0.538280460778276,p4hb,AVS PGS,0.960034376293747,Unchanged,
-0.00223321725903993,0.00351065187352455,-0.636126092672889,0.524698520361674,padi2,AVS PGS,0.960034376293747,Unchanged,
0.00204993824355266,0.00454081576858281,0.451447129332103,0.651670221290922,padi4,AVS PGS,0.971938437051971,Unchanged,
0.00356219359558693,0.00788016081884837,0.452045799251533,0.651238837484674,paep,AVS PGS,0.971938437051971,Unchanged,
-0.00406102275534013,0.00345697121138084,-1.17473432870099,0.240109238283733,pag1,AVS PGS,0.889216232497665,Unchanged,
0.00421633474898312,0.0036989106874481,1.1398855244845,0.254342068038564,pak4,AVS PGS,0.889216232497665,Unchanged,
-0.00115785946011706,0.00169974681644556,-0.68119525150124,0.495752468744228,pam,AVS PGS,0.960034376293747,Unchanged,
0.00724909929928361,0.00175373793255034,4.13351343136073,3.58098541012995e-05,pamr1,AVS PGS,0.00402998588847701,Upregulated,pamr1
0.00572604878146489,0.00280293311666197,2.04287742273497,0.041072265794748,pappa,AVS PGS,0.445403429865381,Unchanged,
0.000292977071640539,0.00318411003119589,0.0920122322313411,0.92668885256253,park7,AVS PGS,0.993475243267086,Unchanged,
0.00215454624682971,0.00350557724629138,0.614605269106265,0.538819474727861,parp1,AVS PGS,0.960034376293747,Unchanged,
0.000573240339991438,0.00311690570764977,0.183913276100892,0.854082592080874,pbld,AVS PGS,0.981557605824288,Unchanged,
-0.00393471086075005,0.00124665953722262,-3.15620323213187,0.00159973244056079,pcdh1,AVS PGS,0.0754970503400141,Unchanged,
-0.0037684902327295,0.00215724925578334,-1.74689606341345,0.0806642149821041,pcdh17,AVS PGS,0.580703869420919,Unchanged,
0.00434880793286431,0.00443635767713833,0.980265399986754,0.326973351532565,pcolce,AVS PGS,0.896455616225563,Unchanged,
-0.00312020545959226,0.00240367897275902,-1.29809575028681,0.194262965928726,pcsk9,AVS PGS,0.833450789307115,Unchanged,
-0.000795939667517027,0.00252477307394128,-0.315251962931675,0.752572240331868,pdcd1,AVS PGS,0.981557605824288,Unchanged,
-0.00194795715094822,0.00187679876158576,-1.0379147678584,0.299317010717217,pdcd1lg2,AVS PGS,0.892958516543499,Unchanged,
0.00150781935455992,0.00355580207055772,0.424044793450335,0.671535754065275,pdcd5,AVS PGS,0.971938437051971,Unchanged,
-0.00579413231479473,0.00419787295045414,-1.38025432955705,0.167517242212634,pdcd6,AVS PGS,0.799374450030307,Unchanged,
-0.0043104009001004,0.00430531802345497,-1.0011806042243,0.316746405219992,pdgfa,AVS PGS,0.896455616225563,Unchanged,
-0.00491261860130555,0.00514245045317462,-0.955306938985249,0.339429127681455,pdgfb,AVS PGS,0.9012238754266,Unchanged,
-0.000500176009091015,0.00172573240584353,-0.289834048081476,0.771944976215038,pdgfc,AVS PGS,0.981557605824288,Unchanged,
0.0007691695029839,0.00168556816806815,0.456326547662238,0.648158032087617,pdgfra,AVS PGS,0.971938437051971,Unchanged,
-0.00158551591593604,0.0020655721712272,-0.76759163297308,0.442734999401803,pdgfrb,AVS PGS,0.937368023335511,Unchanged,
0.00300664178814248,0.00764837614936701,0.393108514725876,0.694241740751408,pdlim7,AVS PGS,0.971938437051971,Unchanged,
-0.000834878387198583,0.00305648533103499,-0.273149809921017,0.784739727683427,pdp1,AVS PGS,0.981557605824288,Unchanged,
-0.00122829683225637,0.00134536832962439,-0.912981824538182,0.361258372958265,pear1,AVS PGS,0.911243102824038,Unchanged,
0.000198200488287116,0.00355805234202655,0.0557047702604136,0.955577320302964,pebp1,AVS PGS,0.998578299716597,Unchanged,
-0.00194710742695461,0.00181111147185019,-1.07508977620549,0.282342018627145,pecam1,AVS PGS,0.892958516543499,Unchanged,
-0.0102173123955377,0.00332419625860927,-3.07361888428703,0.00211647661676238,pfdn2,AVS PGS,0.0844418510567967,Unchanged,
-0.00244980483859442,0.00463469011256893,-0.528580073120906,0.597100192455388,pfkfb2,AVS PGS,0.964050833802459,Unchanged,
0.000507362659600975,0.00155127081516096,0.327062595803641,0.743622495489604,pgf,AVS PGS,0.980107847658821,Unchanged,
0.00127347071196636,0.00257580710547013,0.494396769564751,0.621029104010007,pglyrp1,AVS PGS,0.967944089322165,Unchanged,
0.00174092570747575,0.00180639709795359,0.963755815068563,0.335175134706345,phospho1,AVS PGS,0.896455616225563,Unchanged,
-0.00259475423288048,0.0032917163565167,-0.788267867534693,0.43054549974171,pi3,AVS PGS,0.935477773562688,Unchanged,
-0.00526882867526206,0.00232175599703393,-2.26932919824179,0.0232545126230393,pigr,AVS PGS,0.343650019873803,Unchanged,
-0.00168324425442533,0.00376309121206999,-0.4473036021626,0.654658666153262,pik3ap1,AVS PGS,0.971938437051971,Unchanged,
-0.000472237658925304,0.00162095822699926,-0.291332405153658,0.770798849052062,pik3ip1,AVS PGS,0.981557605824288,Unchanged,
-0.00244927681458811,0.00255158404332717,-0.959904425250422,0.337110013470098,pilra,AVS PGS,0.898345992179879,Unchanged,
-0.00510011882103927,0.00346337390499658,-1.47258683611416,0.140871545513682,pilrb,AVS PGS,0.748549416114768,Unchanged,
-0.00445613224478235,0.00400705553843174,-1.11207149540193,0.266115109865842,pklr,AVS PGS,0.889216232497665,Unchanged,
0.0143117940152846,0.00361119605087873,3.96317281411572,7.41093622434476e-05,pla2g10,AVS PGS,0.00774442835444028,Upregulated,pla2g10
-0.00556526365204327,0.00163617665671513,-3.40138311422704,0.000671212170216881,pla2g15,AVS PGS,0.0431752931884466,Downregulated,
0.00227347700590515,0.00258057766260296,0.880995382875613,0.378326361500277,pla2g1b,AVS PGS,0.914861928718851,Unchanged,
0.00129315462473503,0.00334577747188856,0.386503476576131,0.699126205083432,pla2g2a,AVS PGS,0.972531278397143,Unchanged,
0.00237600776610001,0.00527230226063234,0.450658488198102,0.652238509887998,pla2g4a,AVS PGS,0.971938437051971,Unchanged,
0.0085736112226596,0.00186471048873249,4.59782431346078,4.28431652240119e-06,pla2g7,AVS PGS,0.000783494384034118,Upregulated,pla2g7
-0.00297936427739364,0.00324620466415328,-0.917799271960185,0.358730290720687,plat,AVS PGS,0.9111500266048,Unchanged,
-0.000247204746715402,0.00174282522071018,-0.141841387063855,0.887206116622225,plau,AVS PGS,0.985834724347355,Unchanged,
0.000610400800870529,0.00175793456413186,0.347226121679888,0.728423570101596,plaur,AVS PGS,0.977717351279667,Unchanged,
-0.00107194026339786,0.0022325071733122,-0.480150870829008,0.631123222883254,plin1,AVS PGS,0.971929763240211,Unchanged,
-0.00105485118945443,0.00259523254949509,-0.406457290179894,0.684409138832913,plin3,AVS PGS,0.971938437051971,Unchanged,
-6.37885067194082e-05,0.00409778068361352,-0.0155665985186786,0.987580242460446,plpbp,AVS PGS,0.99966650758214,Unchanged,
0.00236265391199486,0.00221093860044877,1.06862031877108,0.28524816269976,pltp,AVS PGS,0.892958516543499,Unchanged,
-0.000832637955650844,0.0020398869050126,-0.408178489505868,0.683145224218464,plxdc1,AVS PGS,0.971938437051971,Unchanged,
0.00101549437149451,0.004890582295565,0.207642834763339,0.835509077792993,plxna4,AVS PGS,0.981557605824288,Unchanged,
-0.00256104694195526,0.00143554762808473,-1.78402087945499,0.0744289524691144,plxnb2,AVS PGS,0.573102934012181,Unchanged,
-0.000302891892266243,0.00283083836493285,-0.106997240117391,0.914791789687889,plxnb3,AVS PGS,0.993475243267086,Unchanged,
-0.00637220812931075,0.0110147003205776,-0.578518520145868,0.562917871036634,pm20d1,AVS PGS,0.964050833802459,Unchanged,
0.00704889140812407,0.00657249973869395,1.07248256955044,0.283511001859033,pmvk,AVS PGS,0.892958516543499,Unchanged,
0.0170720688047369,0.0176143956641584,0.969211157182924,0.332446608158137,pnliprp2,AVS PGS,0.896455616225563,Unchanged,
-0.0129272482193113,0.00719802444664306,-1.79594391699242,0.0725123089162826,pnpt1,AVS PGS,0.570155275395713,Unchanged,
-0.000106856572275273,0.000913880105402378,-0.11692624846913,0.90691917806494,podxl,AVS PGS,0.993130806518718,Unchanged,
-2.8147284490367e-05,0.00168924182156792,-0.0166626732365892,0.986705821065531,podxl2,AVS PGS,0.99966650758214,Unchanged,
-0.000910988731357954,0.00213863488712128,-0.42596739482923,0.670134261670184,polr2f,AVS PGS,0.971938437051971,Unchanged,
-0.00887093329009358,0.00211109214254667,-4.20205878810781,2.65171975052701e-05,pon2,AVS PGS,0.00323288832918418,Downregulated,pon2
-0.00343384713617064,0.00178414209532372,-1.92464890838619,0.0542814298118807,pon3,AVS PGS,0.500228910872966,Unchanged,
-0.00119691742617677,0.00285667260946463,-0.418990059347784,0.675225970420211,ppcdc,AVS PGS,0.971938437051971,Unchanged,
0.000733088232072591,0.00573066738557697,0.127923709883711,0.898210088686872,ppib,AVS PGS,0.987288775168215,Unchanged,
-0.00356494203626029,0.00188760172709597,-1.88860922571037,0.0589527626076036,ppm1a,AVS PGS,0.522529799522074,Unchanged,
-0.00420232081335054,0.00369248278091581,-1.13807458631081,0.25509724096048,ppme1,AVS PGS,0.889216232497665,Unchanged,
0.00294081510758485,0.00576957006108102,0.509711308893238,0.610256963877238,ppp1r12a,AVS PGS,0.964050833802459,Unchanged,
-0.00174411109832414,0.00482123262102022,-0.361756263475018,0.717536380794514,ppp1r2,AVS PGS,0.977196110957496,Unchanged,
0.00231371494223382,0.005766045068302,0.401265497377593,0.688227110305237,ppp1r9b,AVS PGS,0.971938437051971,Unchanged,
-0.00152776496739108,0.00250350627317828,-0.610250105525614,0.541700172016088,ppp3r1,AVS PGS,0.960034376293747,Unchanged,
-0.00479974761843599,0.00613713872409883,-0.782082308093952,0.434171555738003,ppy,AVS PGS,0.935477773562688,Unchanged,
0.000533158164374465,0.00346309475289354,0.153954252602818,0.87764672552608,pqbp1,AVS PGS,0.985834724347355,Unchanged,
-0.00667259200598894,0.00195630602536731,-3.41081196881562,0.000648431363052295,prcp,AVS PGS,0.0431752931884466,Downregulated,
-0.0110743053155312,0.00541958148806417,-2.04338754568424,0.0410218525341075,prdx1,AVS PGS,0.445403429865381,Unchanged,
0.00170268627530413,0.00432746308799071,0.393460612068376,0.693981776198956,prdx3,AVS PGS,0.971938437051971,Unchanged,
0.00496985486248114,0.00405827080886343,1.22462376133864,0.220725244690848,prdx5,AVS PGS,0.872774214017374,Unchanged,
-0.00712081966026259,0.00366061393447501,-1.94525284220769,0.0517525636027502,prdx6,AVS PGS,0.494862748698193,Unchanged,
0.000993827138508232,0.00177336831347656,0.560417782902585,0.575198196116281,preb,AVS PGS,0.964050833802459,Unchanged,
0.000693260243144439,0.00138480649612178,0.500618855476162,0.616642568376873,prelp,AVS PGS,0.967781064994532,Unchanged,
0.000924171721902096,0.00327946165182385,0.281805924270565,0.778094042567382,prkab1,AVS PGS,0.981557605824288,Unchanged,
-0.0020818257112811,0.00504630375773241,-0.412544668578687,0.679942795929473,prkar1a,AVS PGS,0.971938437051971,Unchanged,
-0.00303540628008542,0.0025985379534808,-1.16812081810059,0.242766221971057,prkcq,AVS PGS,0.889216232497665,Unchanged,
-0.00178526978933553,0.00409474734328213,-0.435990218606394,0.662846610254227,prkra,AVS PGS,0.971938437051971,Unchanged,
-0.00314127675517642,0.004441941246076,-0.707185570712223,0.479455876131889,prl,AVS PGS,0.954386947907377,Unchanged,
0.00335467587758296,0.00154315658509772,2.17390503982493,0.0297189927716442,proc,AVS PGS,0.384493902115247,Unchanged,
0.00854803306989338,0.00365533882544247,2.33850635415683,0.0193666590520839,prok1,AVS PGS,0.313680197343195,Unchanged,
-0.00141043438916844,0.00315199444997867,-0.447473627111869,0.654535909335281,prss2,AVS PGS,0.971938437051971,Unchanged,
0.000840957141487158,0.00237614395674342,0.35391674780501,0.723403432130237,prss27,AVS PGS,0.977344820162149,Unchanged,
-0.0028853837379832,0.00260827329804572,-1.10624286961996,0.268629113063912,prss8,AVS PGS,0.889216232497665,Unchanged,
0.00149993149629094,0.00674935451810897,0.222233325018937,0.824133594776996,prtfdc1,AVS PGS,0.981557605824288,Unchanged,
-0.00151868323307619,0.0014863578737047,-1.02174803251853,0.306907244060042,prtg,AVS PGS,0.896455616225563,Unchanged,
0.00052008890259668,0.00296071277086303,0.175663410417579,0.86055943390059,prtn3,AVS PGS,0.981987741712525,Unchanged,
0.00396589664312072,0.00690873694943967,0.57404076492482,0.565943967170424,psg1,AVS PGS,0.964050833802459,Unchanged,
-0.00765370757887812,0.0039649501284759,-1.93034144967169,0.0535727056433079,psip1,AVS PGS,0.499342323214977,Unchanged,
-0.0027552089281954,0.00278325809909559,-0.98992218116268,0.322219241705885,psma1,AVS PGS,0.896455616225563,Unchanged,
-0.0048310483219377,0.0033965420685487,-1.42234314324331,0.154935699556504,psmd9,AVS PGS,0.777179225324441,Unchanged,
0.000149621180709644,0.00228098631302388,0.0655949489286031,0.947700692163121,psme1,AVS PGS,0.997582334829296,Unchanged,
-0.00159871181116214,0.00225188879393254,-0.709942611495595,0.4777445573306,psme2,AVS PGS,0.954386947907377,Unchanged,
-0.00280056802832106,0.00313578161036503,-0.893100469453627,0.371809582245726,psmg3,AVS PGS,0.913796339364855,Unchanged,
